"State","St_case","Latitude","Longitud","Race","Hispanic","Per_typ","Age","Sex","Inj_sev","County","City","Month","Day","Hour","Func_sys","Drunk_dr","Body_typ","Is_Motorcycle","Race_desc","Per_type_desc","Year","Age_Cohort","Mode","County_Name"
41,410235,43.015936111,-123.9813361,"0",0,1,58,2,3,11,0,8,26,10,2,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_55_64","Motor Vehicle","COOS"
41,410235,43.015936111,-123.9813361,"1",7,2,14,2,4,11,0,8,26,10,2,0,4,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2004,"Age_10_14","Motor Vehicle","COOS"
41,410235,43.015936111,-123.9813361,"0",0,2,14,1,2,11,0,8,26,10,2,0,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_10_14","Motor Vehicle","COOS"
41,410236,44.654930556,-123.8452111,"0",0,1,42,1,1,41,0,8,27,11,2,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","LINCOLN"
41,410236,44.654930556,-123.8452111,"1",4,2,19,1,4,41,0,8,27,11,2,0,66,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_18_19","Motor Vehicle","LINCOLN"
41,410237,42.880761111,-124.4660028,"1",1,1,19,1,4,15,0,8,27,20,2,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_18_19","Motor Vehicle","CURRY"
41,410237,42.880761111,-124.4660028,"0",0,1,22,2,3,15,0,8,27,20,2,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","CURRY"
41,410237,42.880761111,-124.4660028,"0",0,2,18,2,2,15,0,8,27,20,2,0,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_18_19","Motor Vehicle","CURRY"
41,410237,42.880761111,-124.4660028,"0",0,1,46,2,0,15,0,8,27,20,2,0,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_45_54","Motor Vehicle","CURRY"
41,410238,45.290002778,-122.9474639,"1",7,1,71,2,4,71,0,6,30,19,13,0,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2004,"Age_65_74","Motor Vehicle","YAMHILL"
41,410238,45.290002778,-122.9474639,"0",0,2,13,1,0,71,0,6,30,19,13,0,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_10_14","Motor Vehicle","YAMHILL"
41,410238,45.290002778,-122.9474639,"0",0,1,20,1,0,71,0,6,30,19,13,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","YAMHILL"
41,410239,44.891641667,-122.9930083,"1",7,5,45,1,4,47,0,8,29,20,11,0,NA,FALSE,"White","Pedestrian",2004,"Age_45_54","Pedestrian","MARION"
41,410239,44.891641667,-122.9930083,"0",0,1,45,1,0,47,0,8,29,20,11,0,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_45_54","Motor Vehicle","MARION"
41,410240,42.353219444,-122.9455306,"1",7,1,46,1,4,29,0,9,4,20,4,1,15,FALSE,"White","Driver of a Motor Vehicle In-Transport",2004,"Age_45_54","Motor Vehicle","JACKSON"
41,410241,45.854125,-119.2840472,"1",1,6,8,2,4,59,990,7,15,19,6,0,NA,FALSE,"Latinx","Bicyclist",2004,"Age_5_9","Bicyclist","UMATILLA"
41,410241,45.854125,-119.2840472,"0",0,1,37,1,0,59,990,7,15,19,6,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","UMATILLA"
41,410242,44.062469444,-123.0053361,"0",0,1,27,2,0,39,1960,7,24,22,15,1,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_25_29","Motor Vehicle","LANE"
41,410242,44.062469444,-123.0053361,"2",7,2,31,1,4,39,1960,7,24,22,15,1,14,FALSE,"Black","Passenger of a Motor Vehicle In-Transport",2004,"Age_30_34","Motor Vehicle","LANE"
41,410243,45.679980556,-121.5031944,"1",1,1,49,1,4,27,0,8,19,16,4,2,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_45_54","Motor Vehicle","HOOD RIVER"
41,410243,45.679980556,-121.5031944,"1",1,2,25,2,4,27,0,8,19,16,4,2,31,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_25_29","Motor Vehicle","HOOD RIVER"
41,410243,45.679980556,-121.5031944,"1",1,2,22,2,4,27,0,8,19,16,4,2,31,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","HOOD RIVER"
41,410243,45.679980556,-121.5031944,"0",0,2,11,1,3,27,0,8,19,16,4,2,31,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_10_14","Motor Vehicle","HOOD RIVER"
41,410243,45.679980556,-121.5031944,"1",1,2,15,2,4,27,0,8,19,16,4,2,31,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_15_17","Motor Vehicle","HOOD RIVER"
41,410244,43.457683333,-124.2295278,"1",7,1,61,2,4,11,0,8,25,9,2,1,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2004,"Age_55_64","Motor Vehicle","COOS"
41,410245,45.802030556,-119.4337694,"1",1,5,24,1,4,59,0,9,5,20,1,0,NA,FALSE,"Latinx","Pedestrian",2004,"Age_20_24","Pedestrian","UMATILLA"
41,410245,45.802030556,-119.4337694,"0",0,1,54,1,0,59,0,9,5,20,1,0,20,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_45_54","Motor Vehicle","UMATILLA"
41,410246,44.520686111,-119.6265972,"1",7,1,50,1,4,23,0,9,6,10,2,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2004,"Age_45_54","Motorcycle","GRANT"
41,410247,42.709047222,-122.5837778,"0",0,1,28,2,3,31,0,9,4,21,4,2,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_25_29","Motor Vehicle","JEFFERSON"
41,410247,42.709047222,-122.5837778,"0",0,2,21,1,2,31,0,9,4,21,4,2,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","JEFFERSON"
41,410247,42.709047222,-122.5837778,"0",0,2,29,1,1,31,0,9,4,21,4,2,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_25_29","Motor Vehicle","JEFFERSON"
41,410247,42.709047222,-122.5837778,"1",7,2,36,1,4,31,0,9,4,21,4,2,14,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","JEFFERSON"
41,410248,42.387755556,-122.4432028,"1",7,1,30,1,4,29,0,9,5,2,2,1,2,FALSE,"White","Driver of a Motor Vehicle In-Transport",2004,"Age_30_34","Motor Vehicle","JACKSON"
41,410248,42.387755556,-122.4432028,"0",0,2,30,1,3,29,0,9,5,2,2,1,2,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_30_34","Motor Vehicle","JACKSON"
41,410249,45.096416667,-122.9769917,"1",1,1,31,1,4,47,0,9,5,3,3,1,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_30_34","Motor Vehicle","MARION"
41,410250,45.909705556,-123.724275,"1",7,1,18,2,4,7,0,9,6,11,2,0,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2004,"Age_18_19","Motor Vehicle","CLATSOP"
41,410250,45.909705556,-123.724275,"1",1,2,18,2,4,7,0,9,6,11,2,0,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_18_19","Motor Vehicle","CLATSOP"
41,410250,45.909705556,-123.724275,"0",0,1,39,1,2,7,0,9,6,11,2,0,63,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","CLATSOP"
41,410250,45.909705556,-123.724275,"0",0,1,45,1,2,7,0,9,6,11,2,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_45_54","Motor Vehicle","CLATSOP"
41,410250,45.909705556,-123.724275,"0",0,2,44,2,1,7,0,9,6,11,2,0,31,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","CLATSOP"
41,410250,45.909705556,-123.724275,"0",0,2,3,1,0,7,0,9,6,11,2,0,31,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_Under5","Motor Vehicle","CLATSOP"
41,410251,43.246744444,-123.4588194,"0",0,1,63,1,0,19,0,9,8,14,4,1,20,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_55_64","Motor Vehicle","DOUGLAS"
41,410251,43.246744444,-123.4588194,"0",0,2,13,2,2,19,0,9,8,14,4,1,20,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_10_14","Motor Vehicle","DOUGLAS"
41,410251,43.246744444,-123.4588194,"1",1,1,57,1,4,19,0,9,8,14,4,1,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_55_64","Motor Vehicle","DOUGLAS"
41,410251,43.246744444,-123.4588194,"1",7,2,51,2,4,19,0,9,8,14,4,1,31,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2004,"Age_45_54","Motor Vehicle","DOUGLAS"
41,410251,43.246744444,-123.4588194,"0",0,2,58,1,2,19,0,9,8,14,4,1,31,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_55_64","Motor Vehicle","DOUGLAS"
41,410252,43.406627778,-124.2241167,"0",0,1,20,2,2,11,1510,9,8,16,2,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","COOS"
41,410252,43.406627778,-124.2241167,"48",7,2,80,2,4,11,1510,9,8,16,2,0,4,FALSE,"Asian","Passenger of a Motor Vehicle In-Transport",2004,"Age_75_84","Motor Vehicle","COOS"
41,410252,43.406627778,-124.2241167,"0",0,1,35,1,0,11,1510,9,8,16,2,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","COOS"
41,410253,42.494188889,-123.3650111,"1",7,1,62,1,4,33,0,9,8,9,5,0,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2004,"Age_55_64","Motor Vehicle","JOSEPHINE"
41,410253,42.494188889,-123.3650111,"0",0,1,80,2,0,33,0,9,8,9,5,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_75_84","Motor Vehicle","JOSEPHINE"
41,410253,42.494188889,-123.3650111,"0",0,2,87,1,1,33,0,9,8,9,5,0,2,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_Over_84","Motor Vehicle","JOSEPHINE"
41,410254,43.573763889,-124.1953667,"1",7,1,45,1,4,11,0,9,9,17,2,0,14,FALSE,"White","Driver of a Motor Vehicle In-Transport",2004,"Age_45_54","Motor Vehicle","COOS"
41,410254,43.573763889,-124.1953667,"0",0,2,40,2,2,11,0,9,9,17,2,0,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","COOS"
41,410254,43.573763889,-124.1953667,"0",0,2,12,2,2,11,0,9,9,17,2,0,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_10_14","Motor Vehicle","COOS"
41,410254,43.573763889,-124.1953667,"0",0,2,11,1,2,11,0,9,9,17,2,0,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_10_14","Motor Vehicle","COOS"
41,410255,45.470322222,-123.0118222,"1",1,1,15,1,4,67,410,9,12,10,4,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_15_17","Motor Vehicle","WASHINGTON"
41,410256,45.581213889,-122.7394667,"0",0,1,18,2,3,51,1650,9,11,1,15,2,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_18_19","Motor Vehicle","MULTNOMAH"
41,410256,45.581213889,-122.7394667,"0",0,2,19,2,0,51,1650,9,11,1,15,2,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_18_19","Motor Vehicle","MULTNOMAH"
41,410256,45.581213889,-122.7394667,"0",0,2,20,1,2,51,1650,9,11,1,15,2,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","MULTNOMAH"
41,410256,45.581213889,-122.7394667,"1",5,2,18,1,4,51,1650,9,11,1,15,2,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_18_19","Motor Vehicle","MULTNOMAH"
41,410257,45.418830556,-122.8976944,"0",0,1,24,1,0,67,180,9,14,18,3,0,15,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","WASHINGTON"
41,410257,45.418830556,-122.8976944,"1",7,1,41,1,4,67,180,9,14,18,3,0,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","WASHINGTON"
41,410258,42.224611111,-122.7407667,"1",7,5,20,1,4,29,0,9,15,22,3,0,NA,FALSE,"White","Pedestrian",2004,"Age_20_24","Pedestrian","JACKSON"
41,410258,42.224611111,-122.7407667,"0",0,1,24,1,0,29,0,9,15,22,3,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","JACKSON"
41,410259,44.381005556,-122.9413667,"0",0,1,24,2,3,43,0,9,17,4,3,2,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","LINN"
41,410259,44.381005556,-122.9413667,"1",7,2,22,2,4,43,0,9,17,4,3,2,2,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","LINN"
41,410260,43.297416667,-124.2147056,"0",0,1,16,2,3,11,0,9,17,23,2,0,3,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_15_17","Motor Vehicle","COOS"
41,410260,43.297416667,-124.2147056,"0",0,2,20,1,2,11,0,9,17,23,2,0,3,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","COOS"
41,410260,43.297416667,-124.2147056,"1",7,2,21,1,4,11,0,9,17,23,2,0,3,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","COOS"
41,410260,43.297416667,-124.2147056,"1",1,2,17,1,4,11,0,9,17,23,2,0,3,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_15_17","Motor Vehicle","COOS"
41,410261,45.140222222,-122.9327417,"0",0,1,32,2,1,47,0,8,20,17,6,0,30,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_30_34","Motor Vehicle","MARION"
41,410261,45.140222222,-122.9327417,"0",0,2,3,2,1,47,0,8,20,17,6,0,30,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_Under5","Motor Vehicle","MARION"
41,410261,45.140222222,-122.9327417,"1",1,1,44,1,4,47,0,8,20,17,6,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","MARION"
41,410261,45.140222222,-122.9327417,"0",0,2,28,2,3,47,0,8,20,17,6,0,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_25_29","Motor Vehicle","MARION"
41,410261,45.140222222,-122.9327417,"0",0,2,1,1,3,47,0,8,20,17,6,0,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_Under5","Motor Vehicle","MARION"
41,410261,45.140222222,-122.9327417,"0",0,2,0,1,3,47,0,8,20,17,6,0,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_Under5","Motor Vehicle","MARION"
41,410261,45.140222222,-122.9327417,"0",0,2,4,1,3,47,0,8,20,17,6,0,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_Under5","Motor Vehicle","MARION"
41,410262,43.261733333,-124.3418333,"0",0,1,42,1,3,11,0,9,3,12,4,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","COOS"
41,410262,43.261733333,-124.3418333,"1",7,1,42,1,4,11,0,9,3,12,4,0,31,FALSE,"White","Driver of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","COOS"
41,410262,43.261733333,-124.3418333,"0",0,2,23,1,1,11,0,9,3,12,4,0,31,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","COOS"
41,410263,44.901783333,-123.1067806,"3",7,1,25,1,4,47,1810,9,18,0,14,2,4,FALSE,"AIAN","Driver of a Motor Vehicle In-Transport",2004,"Age_25_29","Motor Vehicle","MARION"
41,410263,44.901783333,-123.1067806,"1",7,2,21,1,4,47,1810,9,18,0,14,2,4,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","MARION"
41,410263,44.901783333,-123.1067806,"0",0,2,19,1,2,47,1810,9,18,0,14,2,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_18_19","Motor Vehicle","MARION"
41,410264,45.487238889,-122.3984,"1",7,6,46,2,4,51,880,9,18,2,14,2,NA,FALSE,"White","Bicyclist",2004,"Age_45_54","Bicyclist","MULTNOMAH"
41,410264,45.487238889,-122.3984,"0",0,1,22,1,2,51,880,9,18,2,14,2,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","MULTNOMAH"
41,410265,45.377455556,-122.3831889,"0",0,1,22,1,0,5,0,9,21,2,3,3,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_20_24","Motor Vehicle","CLACKAMAS"
41,410265,45.377455556,-122.3831889,"1",7,2,40,2,4,5,0,9,21,2,3,3,14,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","CLACKAMAS"
41,410265,45.377455556,-122.3831889,"0",0,2,36,2,0,5,0,9,21,2,3,3,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","CLACKAMAS"
41,410266,42.019197222,-123.6323222,"1",7,1,84,2,4,33,0,9,21,12,6,0,20,FALSE,"White","Driver of a Motor Vehicle In-Transport",2004,"Age_75_84","Motor Vehicle","JOSEPHINE"
41,410266,42.019197222,-123.6323222,"0",0,1,66,2,3,33,0,9,21,12,6,0,20,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_65_74","Motor Vehicle","JOSEPHINE"
41,410266,42.019197222,-123.6323222,"0",0,2,74,1,3,33,0,9,21,12,6,0,20,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2004,"Age_65_74","Motor Vehicle","JOSEPHINE"
41,410267,42.431,-123.3171139,"1",7,1,43,2,4,33,860,9,23,13,14,0,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2004,"Age_35_44","Motor Vehicle","JOSEPHINE"
41,410267,42.431,-123.3171139,"0",0,1,78,1,1,33,860,9,23,13,14,0,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2004,"Age_75_84","Motor Vehicle","JOSEPHINE"
